A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,Monto,Fraude
0,12,26022,0,0,0,0,0,0,BR,,0,4,1,0,2,0.00,0.00,32.10,78.25,0
0,1,94595,0,0,0,0,0,0,BR,,1,1,1,0,1,30.31,0.00,43.14,37.24,0
0,11,139,0,0,0,0,0,0,BR,0.58,1,3,1,0,3,0.00,0.00,25.66,21.31,0
1,10,,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,3.75,377.61,0
0,3,5664,0,0,0,0,0,0,BR,,0,1,1,0,2,0.00,0.00,13.42,25.35,0
0,4,3586,0,0,0,0,0,0,BR,,1,1,1,0,1,0.00,0.00,16.80,123.53,0
0,5,2711,0,0,0,0,0,0,BR,0.68,1,1,1,0,1,0.00,0.00,44.12,255.68,0
0,7,15527,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,12.04,7.80,0
0,11,54723,0,0,0,0,0,0,BR,,0,2,1,0,2,0.00,0.00,6.13,36.92,0
0,8,55280,0,0,0,0,0,0,BR,,0,1,1,0,3,0.00,0.00,27.83,93.17,0
0,1,4957,0,0,0,0,0,0,BR,0.81,1,1,1,0,2,0.00,0.00,58.92,372.82,0
0,6,697,0,0,0,0,0,0,BR,,1,1,1,0,1,0.00,0.00,18.65,52.20,0
0,11,188983,0,0,0,0,0,0,BR,,1,1,1,0,1,0.00,0.00,49.70,42.56,0
0,7,19384,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,10.90,36.17,0
0,5,604,0,0,0,0,0,0,BR,,0,1,1,0,2,0.00,0.00,13.40,44.69,0
0,4,3508,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,83.00,47.41,0
1,11,,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,38.44,243.91,0
1,1,450,1,1,0.003,0,1,0,BR,,0,2,1,0,3,0.00,0.00,5.29,904.59,0
0,5,22784,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,2.68,26.58,0
1,2,48624,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,38.13,196.98,0
0,10,3322,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,34.53,39.90,0
0,5,337,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,90.32,28.66,0
0,12,,0,3,0.021,0,0,3,BR,,0,1,1,0,3,0.00,0.00,21.98,151.14,0
0,10,244,0,0,0,0,0,0,BR,,0,2,1,0,1,0.00,0.00,19.42,612.52,0
0,20,,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,15.87,148.62,0
0,7,46,0,0,0,0,0,0,BR,,1,1,1,0,1,0.00,0.00,10.84,39.95,0
0,7,26374,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,21.15,45.22,0
0,3,4702,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,22.26,159.27,0
0,9,156,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,44.47,207.16,0
0,4,326624,0,0,0,0,0,0,BR,,0,2,1,0,1,0.00,0.00,10.17,532.62,0
0,6,2410,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,23.37,101.05,0
0,4,,0,0,0,0,0,0,BR,0.94,0,2,1,0,1,0.00,0.00,6.78,744.01,0
0,5,366266,0,1,0,0,0,0,BR,,0,2,1,0,4,0.00,0.00,2.72,181.06,1
0,1,366265,0,0,0,0,0,0,BR,0.90,0,1,1,0,1,0.00,0.00,7.47,133.12,0
1,5,16969,0,0,0,0,0,0,BR,,0,1,1,0,2,0.00,0.00,13.40,426.09,0
0,14,17296,0,0,0,0,0,0,BR,,0,1,1,0,2,0.00,0.00,85.06,103.07,0
0,8,6512,0,0,0,0,0,0,BR,0.61,2,1,1,0,1,0.00,0.00,7.10,27.54,0
0,3,51,0,3,0.024,0,0,3,BR,,0,1,1,0,1,0.00,0.00,16.66,93.06,0
0,9,,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,18.83,266.07,0
2,3,,0,0,0,0,0,0,BR,,1,1,1,0,1,0.00,0.00,1.74,15.18,0
0,6,3405,0,0,0,0,0,0,BR,,1,1,1,0,1,0.00,0.00,7.11,67.97,0
0,13,456403,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,32.04,27.17,0
0,6,2966,0,0,0,0,0,0,BR,0.64,0,1,1,0,1,0.00,0.00,55.53,21.25,0
0,1,2860,0,0,0,0,0,0,BR,,1,2,2,0,1,0.00,0.00,4.44,129.97,0
0,6,3102,0,0,0,0,0,0,BR,,1,1,1,0,1,0.00,0.00,18.21,35.16,0
0,2,15866,0,0,0,0,0,0,BR,,1,1,1,0,1,0.00,0.00,18.74,42.56,0
0,11,302,0,0,0,0,0,0,BR,,1,1,1,0,1,0.00,0.00,39.67,84.63,0
1,3,19433,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,26.08,175.73,0
0,14,536,2,0,0,0.008,2,0,BR,,0,4,1,0,3,0.00,0.00,86.70,79.90,0
0,11,5212,0,0,0,0,0,0,BR,,0,1,1,0,2,0.00,0.00,29.78,159.75,0
2,10,48691,0,0,0,0,0,0,BR,,0,1,1,0,2,0.00,0.00,23.68,201.35,0
0,14,539,1,0,0,0.016,1,0,BR,,0,4,1,0,3,0.00,0.00,88.65,79.90,0
0,13,43243,0,0,0,0,0,0,BR,,0,2,1,0,1,0.00,0.00,8.79,27.91,0
0,10,25609,0,0,0,0,0,0,BR,,0,4,1,0,1,0.00,0.00,30.42,26.58,0
0,16,,0,0,0,0,0,0,BR,,1,1,1,0,1,0.00,0.00,11.27,24.50,0
0,3,1708,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,91.31,53.16,0
0,16,4748,0,0,0,0,0,0,BR,,0,2,1,0,1,0.00,0.00,87.36,90.56,0
0,9,,0,0,0,0,0,0,BR,0.65,0,1,1,0,3,0.00,0.00,6.86,76.44,0
0,12,2256,0,0,0,0,0,0,BR,0.63,0,1,1,0,1,0.00,0.00,17.61,100.62,0
0,9,32943,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,20.09,30.57,0
0,6,1283,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,57.42,324.93,0
1,7,48658,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,26.98,268.89,0
0,1,,0,6,0.333,0,0,0,BR,,1,3,1,1,3,0.00,0.00,1.44,265.96,0
0,9,366235,0,0,0,0,0,0,BR,,0,2,1,0,1,0.00,0.00,82.74,60.67,0
0,8,214,0,0,0,0,0,0,BR,,0,1,1,0,2,0.00,0.00,19.03,399.51,0
0,7,366263,0,0,0,0,0,0,BR,,0,1,1,0,2,0.00,0.00,37.11,159.75,0
0,5,,0,0,0,0,0,0,BR,,1,1,1,0,1,0.00,0.00,17.16,30.64,0
0,3,46,0,0,0,0,0,0,BR,,0,2,1,0,1,0.00,0.00,24.30,799.01,0
0,2,2528,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,37.86,78.23,0
0,12,,0,0,0,0,0,0,BR,,1,1,1,0,1,0.00,0.00,14.26,209.50,0
0,16,1708,0,0,0,0,0,0,BR,,0,2,1,0,1,0.00,0.00,95.87,53.16,1
0,10,83,0,0,0,0,0,0,BR,0.53,0,2,1,0,1,0.00,0.00,39.56,29.30,0
0,15,1724,0,0,0,0,0,0,BR,,0,1,1,0,3,0.00,0.00,32.00,49.01,0
0,5,436,0,0,0,0,0,0,BR,,1,1,1,0,1,0.00,0.00,6.25,229.00,0
4,9,34088,0,0,0,0,0,0,BR,,0,5,1,0,2,0.00,0.00,58.13,"1,113.24",1
0,8,18,0,2,0.04,0,0,1,BR,0.89,0,3,1,0,1,0.00,0.00,4.66,78.30,0
0,4,1452,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,23.13,74.04,0
0,12,,0,0,0,0,0,0,BR,,0,5,1,0,1,0.00,0.00,24.68,322.69,0
0,-1,,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,42.70,58.12,0
0,2,,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,0.59,159.54,0
1,1,48694,0,0,0,0,0,0,BR,,0,1,1,0,2,0.00,0.00,25.67,191.92,0
0,4,54725,0,0,0,0,0,0,BR,,2,2,1,0,2,0.00,0.00,10.21,54.82,0
0,2,366759,0,0,0,0,0,0,BR,,1,1,1,0,1,0.00,0.00,7.13,428.69,0
0,12,115,0,1,0.034,0,0,0,BR,,0,1,1,0,2,0.00,0.00,7.26,31.96,0
0,8,16,0,1,0.074,0,0,0,BR,0.73,0,3,1,0,1,0.00,0.00,3.99,79.85,0
0,4,214,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,24.44,85.23,0
1,2,11104,0,0,0,0,0,0,BR,,1,1,1,0,1,0.00,0.00,21.78,559.25,0
0,12,4893,0,0,0,0,0,0,BR,0.59,1,1,1,0,2,0.00,0.00,37.77,47.67,0
0,7,2209,0,0,0,0,0,0,BR,0.66,1,1,1,0,1,67.97,0.00,17.58,63.92,0
0,14,516,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,95.58,125.13,0
0,2,36594,0,1,0,0,0,0,BR,0.79,0,1,1,0,1,0.00,0.00,11.07,8.90,0
0,8,,0,0,0,0,0,0,BR,,0,1,1,0,2,0.00,0.00,17.55,"1,004.57",0
0,9,227,0,0,0,0,0,0,BR,,1,1,1,0,1,0.00,0.00,80.57,348.85,0
0,14,15322,0,7,0.004,0,0,7,BR,,0,1,1,0,1,0.00,0.00,67.29,223.62,0
0,13,10688,0,0,0,0,0,0,BR,,0,2,1,0,1,0.00,0.00,29.34,46.14,0
0,1,4,1,10,0.02,0.08,1,6,BR,,0,1,1,0,1,0.00,0.00,32.81,140.57,0
0,3,1228,0,0,0,0,0,0,BR,,1,1,1,0,1,0.00,0.00,25.68,82.13,0
0,9,,0,0,0,0,0,0,BR,,1,1,1,0,1,0.00,0.00,19.00,439.98,0
0,9,121,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,59.28,29.24,0
0,7,7268,0,0,0,0,0,0,BR,,1,2,2,0,1,0.00,0.00,16.43,10.01,0
0,3,5047,0,0,0,0,0,0,BR,0.77,2,2,2,0,2,169.00,0.00,44.03,100.63,1
2,9,48738,0,0,0,0,0,0,BR,0.64,1,2,1,0,1,0.00,0.00,21.65,313.64,1
3,3,104942,0,0,0,0,0,0,BR,,0,2,1,0,1,0.00,0.00,20.70,244.98,0
0,2,1370,0,0,0,0,0,0,BR,,1,1,1,0,2,0.00,0.00,19.56,16.94,0
0,3,12914,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,13.66,47.36,0
1,2,104945,1,0,0,1,0,0,BR,0.96,1,1,1,0,1,0.00,0.00,6.90,878.33,0
0,9,364,0,0,0,0,0,0,BR,0.68,0,2,1,0,1,0.00,0.00,71.36,798.90,0
0,5,23905,0,0,0,0,0,0,BR,,1,1,1,0,1,0.00,0.00,21.93,138.44,0
0,12,2244,6,0,0,0.006,2,0,BR,0.82,1,1,1,0,1,0.00,0.00,97.60,119.77,1
0,4,,0,0,0,0,0,0,BR,,1,1,1,0,1,0.00,0.00,4.77,"1,077.88",0
0,13,4013,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,19.35,29.56,0
0,2,148,0,0,0,0,0,0,BR,,0,2,1,0,2,0.00,0.00,31.92,319.60,0
0,3,296,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,63.47,0.80,0
0,14,72472,0,0,0,0,0,0,BR,,0,2,1,0,1,0.00,0.00,68.26,505.06,0
0,1,9,0,0,0,0,0,0,BR,,1,1,1,0,1,0.00,0.00,1.20,179.64,0
1,5,34075,0,5,0.008,0,0,0,BR,,0,1,1,0,1,0.00,0.00,27.79,263.57,0
0,5,10086,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,12.47,100.30,0
0,9,4712,0,0,0,0,0,0,BR,0.63,0,1,1,0,2,0.00,0.00,57.16,38.35,0
0,9,,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,26.48,65.57,0
0,17,4921,3,3,0,0.003,3,3,BR,,1,3,1,0,4,0.00,0.00,35.77,11.13,0
0,3,3652,0,0,0,0,0,0,BR,,1,1,1,0,1,0.00,0.00,18.64,48.90,0
1,5,34071,0,0,0,0,0,0,BR,,1,1,1,0,1,0.00,0.00,18.79,335.53,0
0,-1,,0,0,0,0,0,0,BR,,2,1,1,0,1,0.00,0.00,19.28,97.56,0
1,4,,1,0,0,0,0,0,BR,0.92,0,2,1,0,4,0.00,0.00,0.55,74.95,0
0,8,110960,0,0,0,0,0,0,BR,,0,3,1,0,3,0.00,0.00,19.91,156.55,0
0,5,7820,0,0,0,0,0,0,BR,,0,1,1,0,2,0.00,0.00,2.94,39.31,0
0,7,2509,0,0,0,0,0,0,BR,,0,1,1,0,2,0.00,0.00,10.00,50.55,0
1,4,110969,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,17.38,213.02,0
0,3,1620,0,0,0,0,0,0,BR,,1,1,1,0,1,0.00,0.00,10.96,92.68,0
0,1,8795,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,15.31,129.39,0
0,7,,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,13.51,164.38,0
0,9,375,0,0,0,0,0,0,BR,,0,2,1,0,1,0.00,0.00,10.31,133.12,0
0,5,475,0,0,0,0,0,0,BR,,1,1,1,0,1,0.00,0.00,1.41,120.07,0
0,5,13,0,1,0,0,0,0,BR,0.76,0,1,1,0,1,0.00,0.00,17.20,50.23,0
0,2,388,0,0,0,0,0,0,BR,,1,1,1,0,1,0.00,0.00,27.26,153.94,0
0,10,897,0,0,0,0,0,0,BR,0.53,1,2,2,0,1,10.01,0.00,57.08,11.19,0
0,5,6314,0,0,0,0,0,0,BR,,0,1,1,0,2,0.00,0.00,30.16,234.32,0
0,5,94,0,0,0,0,0,0,BR,,0,3,1,0,1,0.00,0.00,6.97,31.43,0
0,1,50024,0,0,0,0,0,0,BR,0.86,0,1,1,0,1,0.00,0.00,12.26,19.66,0
0,9,18,0,0,0,0,0,0,BR,,0,2,1,0,1,0.00,0.00,6.58,133.17,0
0,6,1877,0,0,0,0,0,0,BR,0.64,0,3,1,0,3,0.00,0.00,35.54,114.79,0
0,6,,0,0,0,0,0,0,BR,,1,1,1,0,1,0.00,0.00,2.70,10.01,0
0,6,295,0,0,0,0,0,0,BR,,1,1,1,0,1,0.00,0.00,4.43,58.59,0
0,5,124364,0,0,0,0,0,0,BR,0.92,0,3,1,0,1,0.00,0.00,9.29,33.03,0
0,2,,0,0,0,0,0,0,BR,,1,1,1,0,1,0.00,0.00,0.69,26.61,0
0,4,0,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,40.50,239.70,0
0,5,2613,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,36.27,26.58,0
0,12,,0,0,0,0,0,0,BR,,0,2,1,0,2,0.00,0.00,27.09,164.01,0
0,14,,0,0,0,0,0,0,BR,,0,2,1,0,2,0.00,0.00,9.71,101.42,0
0,11,2616,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,62.67,26.58,0
0,7,2076,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,4.62,42.56,0
1,2,104975,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,22.12,271.08,0
0,8,,0,0,0,0,0,0,BR,0.67,0,1,1,0,2,0.00,0.00,20.84,101.10,0
0,5,4706,0,0,0,0,0,0,BR,,1,2,1,0,2,0.00,0.00,46.44,60.99,0
0,2,10624,0,0,0,0,0,0,BR,0.74,0,1,1,0,5,0.00,0.00,94.42,43.81,0
2,19,,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,37.79,275.98,0
0,8,82277,3,0,0,0,3,0,BR,,1,1,1,0,1,0.00,0.00,92.76,26.05,0
0,8,54,0,0,0,0,0,0,BR,,0,1,1,0,3,0.00,0.00,26.07,30.90,0
1,13,,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,24.05,210.62,0
0,4,,0,2,0.08,0,0,0,BR,0.82,0,3,1,0,1,0.00,0.00,1.60,14.06,0
0,13,182,4,0,0,0.01,0,0,BR,,1,1,1,0,3,0.00,0.00,82.57,61.20,1
0,12,,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,12.60,98.33,0
1,2,3573,0,0,0,0,0,0,BR,0.93,0,2,1,0,2,0.00,0.00,15.55,140.63,0
0,3,73804,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,27.83,26.58,0
0,6,,0,0,0,0,0,0,BR,,0,1,1,0,3,0.00,0.00,2.46,122.51,0
0,4,12776,0,0,0,0,0,0,BR,0.70,0,2,1,0,2,0.00,0.00,68.46,44.16,0
1,8,34040,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,22.69,191.66,0
1,20,2955,0,0,0,0,0,0,BR,,0,3,1,0,5,0.00,0.00,20.13,34.57,1
0,3,10681,0,0,0,0,0,0,BR,0.78,0,2,1,0,2,0.00,0.00,35.91,25.07,1
0,1,49776,0,0,0,0,0,0,BR,,0,4,1,0,3,0.00,0.00,14.64,108.51,0
0,2,29239,0,0,0,0,0,0,BR,,0,2,1,0,2,0.00,0.00,12.44,159.75,0
0,5,1111,0,3,0,0,0,3,BR,,1,1,1,0,1,0.00,0.00,96.45,39.95,0
0,7,1211,0,0,0,0,0,0,BR,,1,1,1,0,1,0.00,0.00,44.47,292.92,0
0,8,2370,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,10.26,29.30,0
0,1,5836,0,0,0,0,0,0,BR,,0,2,1,0,1,0.00,0.00,4.41,143.77,0
0,8,122508,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,23.66,19.92,0
2,15,10,1,3,0.04,0.222,0,0,BR,,0,1,1,0,2,0.00,0.00,27.99,93.22,0
0,3,42970,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,12.19,29.94,0
0,17,,0,0,0,0,0,0,BR,,0,2,1,0,1,0.00,0.00,41.88,79.04,0
0,10,35762,0,0,0,0,0,0,BR,,0,2,1,0,1,0.00,0.00,90.50,45.28,0
0,12,,0,0,0,0,0,0,BR,,1,1,1,0,1,0.00,0.00,13.84,286.58,0
0,1,72278,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,16.80,148.03,0
0,12,,0,1,0.5,0,0,0,BR,,0,1,1,0,1,0.00,0.00,28.54,98.44,0
0,18,,0,4,0.006,0,0,2,BR,0.60,0,3,1,0,3,0.00,0.00,97.31,22.49,0
0,12,16,1,3,0.015,0,1,2,BR,,0,3,1,0,3,0.00,0.00,12.81,27.63,0
0,1,4106,0,0,0,0,0,0,BR,,1,1,1,0,1,0.00,0.00,12.57,169.66,0
0,15,,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,11.22,15.92,0
0,12,4680,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,43.20,174.96,0
0,7,2094,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,3.82,11.56,0
0,1,5201,0,1,0.222,0,0,0,BR,,0,1,1,0,1,0.00,0.00,2.23,378.15,0
0,7,,1,0,0,0.25,0,0,BR,0.77,1,1,1,0,1,0.00,0.00,11.22,80.33,0
0,1,2988,0,0,0,0,0,0,BR,,1,1,1,0,1,0.00,0.00,10.94,140.57,0
0,3,14903,0,0,0,0,0,0,BR,,1,1,1,0,1,0.00,0.00,22.10,25.04,0
0,2,16,4,0,0,0,0,0,BR,,1,1,1,0,1,0.00,0.00,51.97,355.83,0
0,8,,0,0,0,0,0,0,BR,,0,1,1,0,3,0.00,0.00,7.66,203.11,0
0,8,21550,0,0,0,0,0,0,BR,,0,3,1,0,1,0.00,0.00,27.36,28.66,0
0,3,510,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,59.88,315.34,0
0,5,24892,0,0,0,0,0,0,BR,,1,2,2,0,1,0.00,0.00,16.96,26.90,0
1,13,1134,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,43.22,798.96,0
0,3,809,0,0,0,0,0,0,BR,,1,1,1,0,1,0.00,0.00,9.89,26.58,0
0,3,3009,0,0,0,0,0,0,BR,,0,1,1,0,2,0.00,0.00,39.11,106.00,0
0,4,18352,0,0,0,0,0,0,BR,0.81,0,1,1,0,1,0.00,0.00,7.92,186.38,0
0,5,1866,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,26.59,196.50,0
0,3,25,0,1,0.005,0,0,0,BR,,0,2,1,0,1,0.00,0.00,10.35,133.17,0
0,7,408,0,0,0,0,0,0,BR,,0,1,1,0,2,0.00,0.00,27.20,111.86,0
0,7,10658,0,0,0,0,0,0,BR,,1,1,1,0,1,0.00,0.00,19.52,43.81,0
0,4,935,0,0,0,0,0,0,BR,,1,1,1,0,1,0.00,0.00,21.33,612.58,0
0,9,26838,0,0,0,0,0,0,BR,,0,1,1,0,3,0.00,0.00,4.43,421.35,0
0,8,3593,0,0,0,0,0,0,BR,,1,1,1,0,3,111.55,0.00,9.57,89.36,0
0,10,3010,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,21.14,271.54,0
0,11,4112,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,54.66,7.72,0
0,3,2497,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,22.17,77.50,0
0,17,,0,0,0,0,0,0,BR,,1,1,1,0,1,0.00,0.00,11.64,27.04,0
0,8,2791,0,0,0,0,0,0,BR,0.65,0,2,1,0,1,0.00,0.00,24.87,29.24,0
0,6,,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,3.76,229.76,0
0,5,48966,0,0,0,0,0,0,BR,0.70,0,1,1,0,2,0.00,0.00,16.39,72.23,0
0,5,12039,0,0,0,0,0,0,BR,0.66,0,1,1,0,2,0.00,0.00,47.81,14.62,0
0,6,23658,0,0,0,0,0,0,BR,0.68,1,1,1,0,1,25.04,0.00,32.24,79.58,0
0,4,2500,0,0,0,0,0,0,BR,0.69,0,1,1,0,1,0.00,0.00,46.36,77.50,0
1,9,104964,0,0,0,0,0,0,BR,,0,1,1,0,2,0.00,0.00,28.98,372.82,0
0,15,1950,0,0,0,0,0,0,BR,,0,2,1,0,2,0.00,0.00,22.02,66.53,0
0,10,230734,0,0,0,0,0,0,BR,0.56,0,1,1,0,1,0.00,0.00,24.97,25.99,0
6,5,28140,0,0,0,0,0,0,BR,0.74,0,1,1,0,1,0.00,0.00,41.40,134.71,0
0,5,782,0,0,0,0,0,0,BR,,0,1,1,0,2,0.00,0.00,9.27,202.36,0
0,7,7045,0,0,0,0,0,0,BR,0.60,0,1,1,0,2,0.00,0.00,15.15,29.78,0
0,2,12678,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,26.37,191.18,0
0,6,19889,0,0,0,0,0,0,BR,,1,1,1,0,1,0.00,0.00,9.47,39.90,0
0,7,12132,0,0,0,0,0,0,BR,0.66,1,1,1,0,1,104.62,0.00,37.60,47.14,0
0,14,266,0,0,0,0,0,0,BR,,0,2,1,0,2,0.00,0.00,24.21,34.62,0
1,9,105010,0,0,0,0,0,0,BR,,1,1,1,0,1,0.00,0.00,34.61,344.64,0
0,4,6407,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,8.56,25.99,0
0,6,,0,2,0,0,0,0,BR,,1,1,1,0,1,0.00,0.00,1.56,544.55,0
0,9,,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,28.80,207.32,0
0,13,,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,23.42,175.68,0
0,12,3980,0,1,0,0,0,0,BR,,0,2,1,0,4,0.00,0.00,1.40,31.96,1
1,6,105021,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,48.16,375.54,0
0,10,338,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,47.90,7.94,0
0,7,7989,0,3,0.667,0,0,0,BR,,1,1,1,0,1,0.00,0.00,41.78,74.52,0
1,8,104962,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,52.30,313.75,0
0,2,78,0,0,0,0,0,0,BR,,1,1,1,0,1,0.00,0.00,7.09,21.25,0
0,4,8608,0,0,0,0,0,0,BR,,1,1,1,0,1,0.00,0.00,7.25,121.98,0
2,7,105208,0,0,0,0,0,0,BR,,1,2,2,0,1,0.00,0.00,41.26,314.22,0
0,9,381,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,9.02,31.96,0
0,11,1268,0,0,0,0,0,0,BR,,0,1,1,0,3,0.00,0.00,18.65,34.57,0
0,4,3961,0,0,0,0,0,0,BR,,1,1,1,0,2,0.00,0.00,8.93,55.89,0
0,2,27,0,0,0,0,0,0,BR,,1,1,1,0,1,0.00,0.00,23.07,133.17,0
0,3,1516,0,0,0,0,0,0,BR,,0,3,1,0,4,0.00,0.00,4.89,103.82,0
0,3,27463,0,0,0,0,0,0,BR,0.60,3,4,4,0,1,354.92,0.00,81.90,275.82,0
0,6,11880,0,0,0,0,0,0,BR,,1,1,1,0,1,0.00,0.00,9.98,18.59,0
0,13,,0,0,0,0,0,0,BR,0.54,0,1,1,0,2,0.00,0.00,36.77,200.98,0
2,5,34048,0,0,0,0,0,0,BR,,1,1,1,0,1,0.00,0.00,30.43,340.86,0
0,10,3620,0,0,0,0,0,0,BR,0.56,0,1,1,0,1,0.00,0.00,15.96,90.96,0
0,5,30195,0,0,0,0,0,0,BR,0.70,1,1,1,0,1,151.76,0.00,34.47,25.84,0
4,1,366279,0,0,0,0,0,0,BR,,1,2,2,0,1,0.00,0.00,26.51,638.62,0
0,3,765,0,0,0,0,0,0,BR,0.83,3,3,3,0,5,"1,857.74",0.00,13.99,159.80,1
1,2,104977,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,11.15,200.29,0
0,9,,0,1,0.007,0,0,0,BR,0.74,1,1,1,0,2,0.00,0.00,7.26,143.54,0
0,4,,0,1,0.007,0,0,0,BR,0.82,1,1,1,0,2,0.00,0.00,7.25,111.81,0
2,8,,0,0,0,0,0,0,BR,,1,1,1,0,1,0.00,0.00,10.29,314.22,0
2,10,,0,0,0,0,0,0,BR,,1,1,1,0,1,0.00,0.00,5.37,2.02,0
0,1,1174,0,0,0,0,0,0,BR,,1,1,1,0,1,0.00,0.00,8.70,159.54,0
7,7,49076,0,0,0,0,0,0,BR,0.70,0,1,1,0,1,0.00,0.00,49.11,282.10,0
0,7,,1,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,26.19,35.95,0
0,7,585,1,1,0,0,0,0,BR,,0,2,1,0,1,0.00,0.00,46.00,175.73,0
0,14,63955,0,0,0,0,0,0,BR,,1,1,1,0,1,0.00,0.00,85.48,53.80,0
0,3,5488,0,0,0,0,0,0,BR,,1,1,1,0,1,0.00,0.00,13.25,112.64,0
0,14,4749,0,0,0,0,0,0,BR,,1,2,2,0,1,0.00,0.00,14.25,35.05,0
0,4,,0,0,0,0,0,0,BR,,1,2,1,0,1,0.00,0.00,11.44,21.41,0
0,-1,,0,0,0,0,0,0,BR,,1,2,1,0,1,0.00,0.00,11.09,42.61,0
0,9,33024,0,0,0,0,0,0,BR,,0,1,1,0,1,0.00,0.00,15.45,23.89,0
0,7,43612,0,3,0.02,0,0,3,BR,,0,1,1,0,1,0.00,0.00,58.62,9.48,0
1,15,830,0,0,0,0,0,0,BR,,0,2,1,0,1,0.00,0.00,28.21,8.20,0
